RestaurantID,Brand,CuisineType,Address,City,State,PostalCode,Country,Latitude,Longitude,SourceFile
LOC-000207,Burger King,Burgers,1049 E CASWELL ST,Wadesboro,NC,28170,US,34.966021,-80.061266,Datafiniti_2018
LOC-000208,Taco Bell,Mexican,4295 LAWRENCEVILLE HWY,Tucker,GA,30084,US,33.85486,-84.209113,Datafiniti_2018
LOC-000209,McDonald's,Burgers,1988 1ST ST,Highland Park,IL,60035,US,42.188582,-87.801764,Datafiniti_2018
LOC-000210,McDonald's,Burgers,35 SPEEDWAY LN,Bulls Gap,TN,37711,US,36.224521,-83.045137,Datafiniti_2018
LOC-000211,McDonald's,Burgers,745 PARKWAY,Gatlinburg,TN,37738,US,35.712677,-83.517317,Datafiniti_2018
LOC-000212,McDonald's,Burgers,1620 E STONE DR,Kingsport,TN,37660,US,36.549199,-82.519067,Datafiniti_2018
LOC-000213,McDonald's,Burgers,4317 FORT HENRY DR,Kingsport,TN,37663,US,36.48133,-82.496481,Datafiniti_2018
LOC-000214,McDonald's,Burgers,3100 BROWNS MILL RD,Johnson City,TN,37604,US,36.358709,-82.394261,Datafiniti_2018
LOC-000215,McDonald's,Burgers,826 W WALNUT ST,Johnson City,TN,37604,US,36.307691,-82.363572,Datafiniti_2018
LOC-000216,McDonald's,Burgers,6220 LEE HWY,Chattanooga,TN,37421,US,35.030289,-85.184651,Datafiniti_2018
LOC-000217,McDonald's,Burgers,156 BROWNS FERRY RD,Chattanooga,TN,37419,US,35.025494,-85.364473,Datafiniti_2018
LOC-000218,Church's Chicken,Chicken,4995 BUFORD HWY,Atlanta,GA,30341,US,33.887671,-84.286569,Datafiniti_2018
LOC-000219,Sonic,Burgers,9609 PLANO RD,Dallas,TX,75238,US,32.877795,-96.700884,Datafiniti_2018
LOC-000220,McDonald's,Burgers,3820 OLD SPANISH TRL,Houston,TX,77021,US,29.701766,-95.359892,Datafiniti_2018
LOC-000221,McDonald's,Burgers,3815 RED BLUFF RD,Pasadena,TX,77503,US,29.684475,-95.155544,Datafiniti_2018
LOC-000222,Golden Chick,Other Fast Food,1906 W BROADWAY AVE,Sulphur,OK,73086,US,34.506311,-96.993272,Datafiniti_2018
LOC-000223,McDonald's,Burgers,1907 MARRIOTT DR,Louisville,TN,37777,US,35.846969,-83.992196,Datafiniti_2018
LOC-000224,McDonald's,Burgers,817 COSBY HWY,Newport,TN,37821,US,35.951159,-83.201046,Datafiniti_2018
LOC-000225,McDonald's,Burgers,2212 W ANDREW JOHNSON HWY,Morristown,TN,37814,US,36.206521,-83.323338,Datafiniti_2018
LOC-000226,McDonald's,Burgers,409 E EMORY RD,Powell,TN,37849,US,36.049132,-83.999856,Datafiniti_2018
LOC-000227,Burger King,Burgers,1004 N BROWN ST,Chadbourn,NC,28431,US,34.330673,-78.826462,Datafiniti_2018
LOC-000228,Burger King,Burgers,2820 PROSPECT AVE,Helena,MT,59601,US,46.591343,-111.992666,Datafiniti_2018
LOC-000229,Burger King,Burgers,701 E BROADWAY ST,Missoula,MT,59802,US,46.869053,-113.985451,Datafiniti_2018
LOC-000230,Burger King,Burgers,3390 TERRY RD,Jackson,MS,39212,US,32.253349,-90.224314,Datafiniti_2018
LOC-000231,Burger King,Burgers,2509 25TH AVE,Gulfport,MS,39501,US,30.380417,-89.093177,Datafiniti_2018
LOC-000232,Burger King,Burgers,2523 DENNY AVE,Pascagoula,MS,39567,US,30.372618,-88.536014,Datafiniti_2018
LOC-000233,Burger King,Burgers,207 HIGHWAY 15 N,Pontotoc,MS,38863,US,34.257816,-89.018178,Datafiniti_2018
LOC-000234,Golden Chick,Other Fast Food,1207 E WISE ST,Bowie,TX,76230,US,33.550876,-97.836264,Datafiniti_2018
LOC-000235,Jack in the Box,Other Fast Food,605 NE SERVICE RD,Warrenton,MO,63383,US,38.82205,-91.138613,Datafiniti_2018
LOC-000236,Quiznos Sub,Other Fast Food,13378 CORTEZ BLVD,Brooksville,FL,34613,US,28.532811,-82.502184,Datafiniti_2018
LOC-000237,Pal's Sudden Service,Other Fast Food,2301 W ANDREW JOHNSON HWY,Morristown,TN,37814,US,36.204533,-83.32492,Datafiniti_2018
LOC-000238,McDonald's,Burgers,5260 MILLERTOWN PIKE,Knoxville,TN,37924,US,36.03196,-83.870144,Datafiniti_2018
LOC-000239,McDonald's,Burgers,5055 N BROADWAY ST,Knoxville,TN,37918,US,36.030795,-83.929317,Datafiniti_2018
LOC-000240,McDonald's,Burgers,6901 MAYNARDVILLE PIKE,Knoxville,TN,37918,US,36.071445,-83.927541,Datafiniti_2018
LOC-000241,McDonald's,Burgers,322 MERCHANT DR,Knoxville,TN,37912,US,36.008244,-83.974957,Datafiniti_2018
LOC-000242,Firehouse Subs,Other Fast Food,5010 BAYOU BLVD,Pensacola,FL,32503,US,30.472433,-87.210023,Datafiniti_2018
LOC-000243,McDonald's,Burgers,6380 GRAND AVE,Gurnee,IL,60031,US,42.386044,-87.959577,Datafiniti_2018
LOC-000244,Golden Chick,Chicken,616 W STASSNEY LN,Austin,TX,78745,US,30.208436,-97.781257,Datafiniti_2018
LOC-000245,Golden Chick,Chicken,9600 N LAMAR BLVD,Austin,TX,78753,US,30.365671,-97.695913,Datafiniti_2018
LOC-000246,McDonald's,Burgers,45 MAGOTHY BEACH RD,Pasadena,MD,21122,US,39.119288,-76.517163,Datafiniti_2018
LOC-000247,McDonald's,Burgers,3425 SWEET AIR RD,Phoenix,MD,21131,US,39.516403,-76.558184,Datafiniti_2018
LOC-000248,McDonald's,Burgers,1136 ANNAPOLIS RD,Odenton,MD,21113,US,39.080456,-76.687406,Datafiniti_2018
LOC-000249,McDonald's,Burgers,9774 GROFFS MILL DR,Owings Mills,MD,21117,US,39.405569,-76.804956,Datafiniti_2018
LOC-000250,McDonald's,Burgers,778A ELKRIDGE LANDING RD,Linthicum Heights,MD,21090,US,39.191866,-76.681838,Datafiniti_2018
LOC-000251,McDonald's,Burgers,1472 MARTIN BLVD,Middle River,MD,21220,US,39.32794,-76.434612,Datafiniti_2018
LOC-000252,Baker's Drive-thru,Other Fast Food,529 BEAUMONT AVE,Beaumont,CA,92223,US,33.928701,-116.977583,Datafiniti_2018
LOC-000253,Baker's Drive-thru,Other Fast Food,3522 ADAMS ST,Riverside,CA,92504,US,33.928119,-117.421968,Datafiniti_2018
LOC-000254,Baker's Drive-thru,Other Fast Food,2221 MAIN ST,Riverside,CA,92501,US,33.996,-117.365529,Datafiniti_2018
LOC-000255,Church's Chicken,Chicken,3335 ISLETA BLVD SW,Albuquerque,NM,87105,US,35.028146,-106.680526,Datafiniti_2018
LOC-000256,Burger King,Burgers,14801 BALTIMORE AVE,Laurel,MD,20707,US,39.093687,-76.854866,Datafiniti_2018
LOC-000257,McDonald's,Burgers,127 BENNETT DR,Caribou,ME,04736,US,46.869272,-68.003966,Datafiniti_2018
LOC-000258,Burger King,Burgers,3801 MOSS ST,Lafayette,LA,70507,US,30.273069,-92.008148,Datafiniti_2018
LOC-000259,Burger King,Burgers,4520 AMBASSADOR CAFFERY PKWY,Lafayette,LA,70508,US,30.156069,-92.047855,Datafiniti_2018
LOC-000260,McDonald's,Burgers,12012 REISTERSTOWN RD,Reisterstown,MD,21136,US,39.448855,-76.816375,Datafiniti_2018
LOC-000261,McDonald's,Burgers,4225 N WOODS TRL,Hampstead,MD,21074,US,39.596022,-76.845667,Datafiniti_2018
LOC-000262,McDonald's,Burgers,810 REECE RD,Severn,MD,21144,US,39.136855,-76.687508,Datafiniti_2018
LOC-000263,McDonald's,Burgers,8637 16TH ST,Silver Spring,MD,20910,US,38.997951,-77.038322,Datafiniti_2018
LOC-000264,Raising Cane's Chicken Fingers,Chicken,1320 N HAMILTON RD,Columbus,OH,43230,US,40.054614,-82.863745,Datafiniti_2018
LOC-000265,Tiffin,Other Fast Food,710 W GIRARD AVE,Philadelphia,PA,19123,US,39.970435,-75.147899,Datafiniti_2018
LOC-000266,Burger King,Burgers,5475 FAIRMONT PKWY,Pasadena,TX,77505,US,29.650254,-95.158436,Datafiniti_2018
LOC-000267,McDonald's,Burgers,2 CHANDLER DR,Bath,ME,04530,US,43.954214,-69.801024,Datafiniti_2018
LOC-000268,McDonald's,Burgers,282 MAIN ST,Belfast,ME,04915,US,44.424752,-69.013008,Datafiniti_2018
LOC-000269,McDonald's,Burgers,209 WESTERN AVE,Augusta,ME,04330,US,44.314022,-69.799477,Datafiniti_2018
LOC-000270,McDonald's,Burgers,1105 UNION ST,Bangor,ME,04401,US,44.817319,-68.810934,Datafiniti_2018
LOC-000271,McDonald's,Burgers,182 CHURCH ST,Westernport,MD,21562,US,39.479834,-79.038953,Datafiniti_2018
LOC-000272,McDonald's,Burgers,20 E FREDERICK ST,Walkersville,MD,21793,US,39.481716,-77.350312,Datafiniti_2018
LOC-000273,McDonald's,Burgers,934 YORK RD,Towson,MD,21204,US,39.409068,-76.608435,Datafiniti_2018
LOC-000274,McDonald's,Burgers,520 E BALTIMORE ST,Taneytown,MD,21787,US,39.649858,-77.158489,Datafiniti_2018
LOC-000275,McDonald's,Burgers,6131 MARTIN LUTHER KING JR HWY,Capitol Heights,MD,20743,US,38.901491,-76.900631,Datafiniti_2018
LOC-000276,McDonald's,Burgers,1619 E JOPPA RD,Towson,MD,21286,US,39.396635,-76.56688,Datafiniti_2018
LOC-000277,McDonald's,Burgers,504 E RANDOLPH RD,Silver Spring,MD,20904,US,39.075767,-77.001096,Datafiniti_2018
LOC-000278,McDonald's,Burgers,12044 CHERRY HILL RD,Silver Spring,MD,20904,US,39.05848,-76.955488,Datafiniti_2018
LOC-000279,McDonald's,Burgers,10 RISING SUN TOWN CTR,Rising Sun,MD,21911,US,39.698298,-76.05739,Datafiniti_2018
LOC-000280,Taco Bell,Mexican,1604 N DIXIE HWY,Elizabethtown,KY,42701,US,37.730433,-85.88532,Datafiniti_2018
LOC-000281,Taco Bell,Mexican,6724 DIXIE HWY,Florence,KY,41042,US,39.004641,-84.620742,Datafiniti_2018
LOC-000282,McDonald's,Burgers,205 E CANAL ST,Mulberry,FL,33860,US,27.894871,-81.971918,Datafiniti_2018
LOC-000283,McDonald's,Burgers,4305 W MAIN ST,Mims,FL,32754,US,28.665763,-80.868046,Datafiniti_2018
LOC-000284,McDonald's,Burgers,9850 SW 8TH ST,Miami,FL,33174,US,25.761204,-80.35503,Datafiniti_2018
LOC-000285,McDonald's,Burgers,7995 W FLAGLER ST,Miami,FL,33144,US,25.769843,-80.326019,Datafiniti_2018
LOC-000286,McDonald's,Burgers,7281 SW 8TH ST,Miami,FL,33144,US,25.76276,-80.313443,Datafiniti_2018
LOC-000287,McDonald's,Burgers,3020 CRANBERRY HWY,East Wareham,MA,02538,US,41.758266,-70.659478,Datafiniti_2018
LOC-000288,McDonald's,Burgers,715 BELMONT ST,Brockton,MA,02301,US,42.069604,-71.047237,Datafiniti_2018
LOC-000289,McDonald's,Burgers,273 BOSTON RD,North Billerica,MA,01862,US,42.574662,-71.282255,Datafiniti_2018
LOC-000290,McDonald's,Burgers,1104 S ARKANSAS ST,Springhill,LA,71075,US,32.995807,-93.462656,Datafiniti_2018
LOC-000291,McDonald's,Burgers,6705 PINES RD,Shreveport,LA,71129,US,32.448115,-93.865203,Datafiniti_2018
LOC-000292,McDonald's,Burgers,395 BERT KOUNS INDUSTRIAL LOOP,Shreveport,LA,71106,US,32.398191,-93.763772,Datafiniti_2018
LOC-000293,McDonald's,Burgers,17634 HIGHWAY 190,Port Barre,LA,70577,US,30.546158,-91.962933,Datafiniti_2018
LOC-000294,Moe's Cafe,Other Fast Food,114 FERRY ST,Malden,MA,02148,US,42.424702,-71.064811,Datafiniti_2018
LOC-000295,Moe's Southwest Grill,Other Fast Food,1597 WASHINGTON PIKE,Bridgeville,PA,15017,US,40.354254,-80.114949,Datafiniti_2018
LOC-000296,McDonald's,Burgers,17001 MIRAMAR PKWY,Hollywood,FL,33027,US,25.978648,-80.372674,Datafiniti_2018
LOC-000297,McDonald's,Burgers,6204 MIRAMAR PKWY,Hollywood,FL,33023,US,25.984448,-80.210807,Datafiniti_2018
LOC-000298,McDonald's,Burgers,11141 TAMIAMI TRL N,Naples,FL,34110,US,26.273252,-81.802207,Datafiniti_2018
LOC-000299,McDonald's,Burgers,16920 E COLONIAL DR,Orlando,FL,32820,US,28.560649,-81.129696,Datafiniti_2018
LOC-000300,McDonald's,Burgers,12549 STATE ROAD 535,Orlando,FL,32836,US,28.38247,-81.504712,Datafiniti_2018
LOC-000301,McDonald's,Burgers,1028 LEE RD,Orlando,FL,32810,US,28.605541,-81.395123,Datafiniti_2018
LOC-000302,McDonald's,Burgers,12300 LAKE UNDERHILL RD,Orlando,FL,32828,US,28.546263,-81.202606,Datafiniti_2018
LOC-000303,McDonald's,Burgers,10701 NARCOOSSEE RD,Orlando,FL,32832,US,28.413086,-81.242824,Datafiniti_2018
LOC-000304,McDonald's,Burgers,2406 ENTERPRISE RD,Orange City,FL,32763,US,28.921323,-81.298365,Datafiniti_2018
LOC-000305,Steak Escape,Other Fast Food,1689 ARDEN WAY,Sacramento,CA,95815,US,38.599789,-121.426925,Datafiniti_2018
LOC-000306,McDonald's,Burgers,4085 TAMPA RD,Oldsmar,FL,34677,US,28.035527,-82.652251,Datafiniti_2018
LOC-000307,McDonald's,Burgers,3595 W SILVER SPRINGS BLVD,Ocala,FL,34475,US,29.186376,-82.180472,Datafiniti_2018
LOC-000308,McDonald's,Burgers,265 W OAKLAND PARK BLVD,Fort Lauderdale,FL,33311,US,26.166483,-80.149148,Datafiniti_2018
LOC-000309,McDonald's,Burgers,1425 NE 163RD ST,Miami,FL,33162,US,25.925695,-80.17152,Datafiniti_2018
LOC-000310,McDonald's,Burgers,9885 COLLIER BLVD,Naples,FL,34114,US,26.15382,-81.686631,Datafiniti_2018
LOC-000311,McDonald's,Burgers,12830 US HIGHWAY 98 W,Miramar Beach,FL,32550,US,30.385828,-86.384999,Datafiniti_2018
LOC-000312,McDonald's,Burgers,4245 TAMIAMI TRL N,Naples,FL,34103,US,26.201136,-81.800356,Datafiniti_2018
LOC-000313,McDonald's,Burgers,401 NW PARK ST,Okeechobee,FL,34972,US,27.243734,-80.833362,Datafiniti_2018
LOC-000314,McDonald's,Burgers,190 CASSIDY BLVD,Pikeville,KY,41501,US,37.506966,-82.540254,Datafiniti_2018
LOC-000315,Steak Escape,Other Fast Food,196 ANNAPOLIS MALL,Annapolis,MD,21401,US,38.991851,-76.546664,Datafiniti_2018
LOC-000316,Domino's Pizza,Pizza,1976 S LINCOLN AVE,Jerome,ID,83338,US,42.704147,-114.518372,Datafiniti_2018
LOC-000317,McDonald's,Burgers,6251 MID RIVERS MALL DR,Saint Charles,MO,63304,US,38.73935,-90.634081,Datafiniti_2018
LOC-000318,McDonald's,Burgers,3282 TELEGRAPH RD,Saint Louis,MO,63125,US,38.496033,-90.299537,Datafiniti_2018
LOC-000319,McDonald's,Burgers,4979 NATURAL BRIDGE AVE,Saint Louis,MO,63115,US,38.676158,-90.251331,Datafiniti_2018
LOC-000320,McDonald's,Burgers,1119 N TUCKER BLVD,Saint Louis,MO,63101,US,38.636965,-90.194836,Datafiniti_2018
LOC-000321,McDonald's,Burgers,6018 LAKE AVE,Saint Joseph,MO,64504,US,39.714001,-94.870799,Datafiniti_2018
LOC-000322,McDonald's,Burgers,601 N BELT HWY,Saint Joseph,MO,64506,US,39.772286,-94.803442,Datafiniti_2018
LOC-000323,Topper's Pizza,Pizza,325 W CENTER ST,Whitewater,WI,53190,US,42.833279,-88.734906,Datafiniti_2018
LOC-000324,Culver's,Ice Cream & Dessert,202 19TH AVE SE,Willmar,MN,56201,US,45.102841,-95.040359,Datafiniti_2018
LOC-000325,Culver's,Burgers,3380 55TH ST NW,Rochester,MN,55901,US,44.079186,-92.518489,Datafiniti_2018
LOC-000326,Culver's,Burgers,1007 W BROADWAY AVE,Forest Lake,MN,55025,US,45.279877,-92.996436,Datafiniti_2018
LOC-000327,Culver's,Burgers,15222 DELLWOOD DR,Baxter,MN,56425,US,46.372116,-94.243815,Datafiniti_2018
LOC-000328,Culver's,Burgers,5369 BAY RD,Saginaw,MI,48604,US,43.485893,-83.974622,Datafiniti_2018
LOC-000329,Culver's,Burgers,1021 E PICKARD ST,Mount Pleasant,MI,48858,US,43.611787,-84.76513,Datafiniti_2018
LOC-000330,Culver's,Burgers,7262 S WESTNEDGE AVE,Portage,MI,49002,US,42.21177,-85.589414,Datafiniti_2018
LOC-000331,Culver's,Burgers,4963 INTERPARK DR N,Lake Orion,MI,48359,US,42.709553,-83.241574,Datafiniti_2018
LOC-000332,McDonald's,Burgers,381 HIGHWAY Z,Saint Robert,MO,65584,US,37.824428,-92.12374,Datafiniti_2018
LOC-000333,McDonald's,Burgers,11111 BELLEFONTAINE RD,Saint Louis,MO,63138,US,38.772748,-90.220648,Datafiniti_2018
LOC-000334,McDonald's,Burgers,1221 E KINGSLEY ST,Springfield,MO,65804,US,37.139899,-93.277528,Datafiniti_2018
LOC-000335,McDonald's,Burgers,1717 W BATTLEFIELD ST,Springfield,MO,65807,US,37.160425,-93.315516,Datafiniti_2018
LOC-000336,Vista Drive In,Other Fast Food,1911 TUTTLE CREEK BLVD,Manhattan,KS,66502,US,39.198247,-96.562861,Datafiniti_2018
LOC-000337,Pei Wei,Other Fast Food,16101 KENSINGTON DR,Sugar Land,TX,77479,US,29.598216,-95.625909,Datafiniti_2018
LOC-000338,Pei Wei,Other Fast Food,11267 HUEBNER RD,San Antonio,TX,78230,US,29.54704,-98.57684,Datafiniti_2018
LOC-000339,Arby's,Other Fast Food,1940 ROCK SPRINGS DR,Las Vegas,NV,89128,US,36.194841,-115.246595,Datafiniti_2018
LOC-000340,Arby's,Sandwich,4521 N RANCHO DR,Las Vegas,NV,89130,US,36.24148,-115.235132,Datafiniti_2018
LOC-000341,Arby's,Other Fast Food,909 ROBERT RAYMOND DR,Lake Saint Louis,MO,63367,US,38.766959,-90.783925,Datafiniti_2018
LOC-000342,Steak Escape,Other Fast Food,2013 5TH AVE,Huntington,WV,25703,US,38.423039,-82.422291,Datafiniti_2018
LOC-000343,Arby's,Other Fast Food,106 BRADFORD BLVD,Gordonsville,TN,38563,US,36.178006,-85.948282,Datafiniti_2018
LOC-000344,Arby's,Other Fast Food,6225 MISSION GORGE RD,San Diego,CA,92120,US,32.788147,-117.097438,Datafiniti_2018
LOC-000345,McDonald's,Burgers,3635 S BIG BEND BLVD,Saint Louis,MO,63143,US,38.601939,-90.326141,Datafiniti_2018
LOC-000346,McDonald's,Burgers,766 W PEARCE BLVD,Wentzville,MO,63385,US,38.810312,-90.864674,Datafiniti_2018
LOC-000347,McDonald's,Burgers,310 ICHORD AVE,Waynesville,MO,65583,US,37.810664,-92.223554,Datafiniti_2018
LOC-000348,McDonald's,Burgers,311 E YOUNG AVE,Warrensburg,MO,64093,US,38.771079,-93.734973,Datafiniti_2018
LOC-000349,Arby's,Other Fast Food,12136 WOODSIDE AVE,Lakeside,CA,92040,US,32.856566,-116.929975,Datafiniti_2018
LOC-000350,Culver's,Burgers,520 A WAY,Grand Haven,MI,49417,US,43.04896,-86.227454,Datafiniti_2018
LOC-000351,McDonald's,Burgers,3683 N MAYO TRL,Pikeville,KY,41501,US,37.526104,-82.573825,Datafiniti_2018
LOC-000352,McDonald's,Burgers,100 ARMORY DR,Russellville,KY,42276,US,36.85146,-86.891624,Datafiniti_2018
LOC-000353,McDonald's,Burgers,3200 S DIXIE HWY,Miami,FL,33133,US,25.736583,-80.246289,Datafiniti_2018
LOC-000354,McDonald's,Burgers,20315 OLD CUTLER RD,Miami,FL,33189,US,25.578142,-80.336223,Datafiniti_2018
LOC-000355,McDonald's,Burgers,17850 NW 57TH AVE,Hialeah,FL,33015,US,25.936026,-80.293761,Datafiniti_2018
LOC-000356,McDonald's,Burgers,16701 NW 67TH AVE,Hialeah,FL,33015,US,25.92515,-80.309316,Datafiniti_2018
LOC-000357,McDonald's,Burgers,15295 SW 104TH ST,Miami,FL,33196,US,25.670013,-80.443664,Datafiniti_2018
LOC-000358,McDonald's,Burgers,1400 SW 8TH ST,Miami,FL,33135,US,25.765471,-80.218694,Datafiniti_2018
LOC-000359,McDonald's,Burgers,12185 SW 26TH ST,Miami,FL,33175,US,25.744853,-80.391701,Datafiniti_2018
LOC-000360,McDonald's,Burgers,13000 BISCAYNE BLVD,Miami,FL,33181,US,25.895804,-80.162778,Datafiniti_2018
LOC-000361,McDonald's,Burgers,1016 W FLAGLER ST,Miami,FL,33130,US,25.773594,-80.211937,Datafiniti_2018
LOC-000362,McDonald's,Burgers,1980 N WICKHAM RD,Melbourne,FL,32935,US,28.13882,-80.671886,Datafiniti_2018
LOC-000363,McDonald's,Burgers,1000 N COURTENAY PKWY,Merritt Island,FL,32953,US,28.374445,-80.700506,Datafiniti_2018
LOC-000364,McDonald's,Burgers,2090 HIGHWAY 71,Marianna,FL,32448,US,30.717835,-85.185197,Datafiniti_2018
LOC-000365,McDonald's,Burgers,5367 W ATLANTIC BLVD,Pompano Beach,FL,33063,US,26.235371,-80.198648,Datafiniti_2018
LOC-000366,McDonald's,Burgers,299 SW 8TH ST,Miami,FL,33130,US,25.766524,-80.198316,Datafiniti_2018
LOC-000367,McDonald's,Burgers,4180 SW 9TH ST,Miami,FL,33134,US,25.763346,-80.262917,Datafiniti_2018
LOC-000368,McDonald's,Burgers,5650 NW 7TH ST,Miami,FL,33126,US,25.778034,-80.28717,Datafiniti_2018
LOC-000369,McDonald's,Burgers,5851 NW 177TH ST,Hialeah,FL,33015,US,25.934281,-80.297044,Datafiniti_2018
LOC-000370,Sbarro,Other Fast Food,14045 ABERCORN ST,Savannah,GA,31419,US,31.983567,-81.172386,Datafiniti_2018
LOC-000371,Pizza Hut,Pizza,400 S HERMITAGE RD,Hermitage,PA,16148,US,41.227112,-80.451215,Datafiniti_2018
LOC-000372,Pizza Hut,Pizza,112 PERRY HWY,Harmony,PA,16037,US,40.804456,-80.136288,Datafiniti_2018
LOC-000373,Pizza Hut,Pizza,481 LINCOLN AVE,Pittsburgh,PA,15202,US,40.460967,-79.91008,Datafiniti_2018
LOC-000374,Papa John's Pizza,Pizza,2065 DEFOORS FERRY RD NW,Atlanta,GA,30318,US,33.811753,-84.425766,Datafiniti_2018
LOC-000375,Papa John's Pizza,Pizza,104 HIGHWAY 17 S,North Myrtle Beach,SC,29582,US,33.826909,-78.682423,Datafiniti_2018
LOC-000376,Papa John's Pizza,Pizza,1258 N BRIGHTLEAF BLVD,Smithfield,NC,27577,US,35.519496,-78.312675,Datafiniti_2018
LOC-000377,McDonald's,Burgers,900 W STATE ROAD 434,Longwood,FL,32750,US,28.697637,-81.360482,Datafiniti_2018
LOC-000378,Domino's Pizza,Pizza,738 E SCHAUMBURG RD,Schaumburg,IL,60194,US,42.028156,-88.06188,Datafiniti_2018
LOC-000379,Domino's Pizza,Pizza,1213 KOSCIUSZKO AVE,Bay City,MI,48708,US,43.580074,-83.88511,Datafiniti_2018
LOC-000380,Burger King,Burgers,3955 NEW BERN AVE,Raleigh,NC,27610,US,35.799384,-78.569859,Datafiniti_2018
LOC-000381,Burger King,Burgers,8431 N TRYON ST,Charlotte,NC,28262,US,35.303485,-80.752121,Datafiniti_2018
LOC-000382,Burger King,Burgers,801 WESTINGHOUSE BLVD,Charlotte,NC,28273,US,35.115957,-80.927517,Datafiniti_2018
LOC-000383,Burger King,Burgers,800 N CANNON BLVD,Kannapolis,NC,28083,US,35.505294,-80.609051,Datafiniti_2018
LOC-000384,Burger King,Burgers,636 W GANNON AVE,Zebulon,NC,27597,US,35.820313,-78.328329,Datafiniti_2018
LOC-000385,Burger King,Burgers,5011 RALEIGH ROAD PKWY W,Wilson,NC,27896,US,35.762981,-78.0071,Datafiniti_2018
LOC-000386,Domino's Pizza,Pizza,2804 RODD ST,Midland,MI,48640,US,43.6232,-84.2272,Datafiniti_2018
LOC-000387,McDonald's,Burgers,5905 TIMBER RIDGE DR,Prospect,KY,40059,US,38.338365,-85.620432,Datafiniti_2018
LOC-000388,McDonald's,Burgers,650 150TH AVE,Saint Petersburg,FL,33708,US,27.808782,-82.793306,Datafiniti_2018
LOC-000389,McDonald's,Burgers,6342 LANTANA RD,Lake Worth,FL,33463,US,26.589155,-80.145357,Datafiniti_2018
LOC-000390,McDonald's,Burgers,9980 FLORIDA BLVD,Baton Rouge,LA,70815,US,30.455977,-91.07349,Datafiniti_2018
LOC-000391,McDonald's,Burgers,1980 AIRLINE DR,Bossier City,LA,71112,US,32.524388,-93.698202,Datafiniti_2018
LOC-000392,McDonald's,Burgers,9959 PERKINS RD,Baton Rouge,LA,70810,US,30.3791,-91.09643,Datafiniti_2018
LOC-000393,McDonald's,Burgers,8009 FLORIDA BLVD,Baton Rouge,LA,70806,US,30.45253,-91.105262,Datafiniti_2018
LOC-000394,McDonald's,Burgers,5224 FLORIDA BLVD,Baton Rouge,LA,70806,US,30.450524,-91.135771,Datafiniti_2018
LOC-000395,McDonald's,Burgers,5464 ESSEN LN,Baton Rouge,LA,70809,US,30.399051,-91.107853,Datafiniti_2018
LOC-000396,McDonald's,Burgers,355 LEE DR,Baton Rouge,LA,70808,US,30.391825,-91.161159,Datafiniti_2018
LOC-000397,McDonald's,Burgers,2220 S SHERWOOD FOREST BLVD,Baton Rouge,LA,70816,US,30.432448,-91.057819,Datafiniti_2018
LOC-000398,McDonald's,Burgers,211 4TH ST,Alexandria,LA,71301,US,31.315095,-92.450572,Datafiniti_2018
LOC-000399,Carl's Jr.,Burgers,49669 GORMAN POST RD,Lebec,CA,93243,US,34.796465,-118.852699,Datafiniti_2018
LOC-000400,Carl's Jr.,Burgers,45761 DILLON RD,Coachella,CA,92236,US,33.717435,-116.171616,Datafiniti_2018
LOC-000401,Carl's Jr.,Burgers,4900 VALLEY WEST BLVD,Arcata,CA,95521,US,40.90289,-124.08334,Datafiniti_2018
LOC-000402,Carl's Jr.,Burgers,4400 CENTRAL PL,Fairfield,CA,94534,US,38.222779,-122.126506,Datafiniti_2018
LOC-000403,Carl's Jr.,Burgers,40375 MURRIETA HOT SPRINGS RD,Murrieta,CA,92563,US,33.55652,-117.176247,Datafiniti_2018
LOC-000404,McDonald's,Burgers,4000 S HIGHWAY 27,Somerset,KY,42501,US,37.059501,-84.622889,Datafiniti_2018
LOC-000405,Jack in the Box,Other Fast Food,6501 BOULEVARD 26,North Richland Hills,TX,76180,US,32.813067,-97.24213,Datafiniti_2018
LOC-000406,Jack in the Box,Other Fast Food,2207 W OAK ST,Palestine,TX,75801,US,31.745393,-95.654627,Datafiniti_2018
LOC-000407,Jack in the Box,Other Fast Food,903 PASADENA BLVD,Pasadena,TX,77506,US,29.697642,-95.200676,Datafiniti_2018
LOC-000408,McDonald's,Burgers,715 E MEMORIAL BLVD,Lakeland,FL,33801,US,28.054934,-81.951028,Datafiniti_2018
LOC-000409,McDonald's,Burgers,5401 ALTAMIRA DR,Orlando,FL,32819,US,28.469261,-81.45118,Datafiniti_2018
LOC-000410,McDonald's,Burgers,5685 S SEMORAN BLVD,Orlando,FL,32822,US,28.481308,-81.309375,Datafiniti_2018
LOC-000411,McDonald's,Burgers,5218 SILVER STAR RD,Orlando,FL,32808,US,28.577449,-81.453097,Datafiniti_2018
LOC-000412,McDonald's,Burgers,451 S GOLDENROD RD,Orlando,FL,32822,US,28.537482,-81.284937,Datafiniti_2018
LOC-000413,McDonald's,Burgers,401 AVALON PARK SOUTH BLVD,Orlando,FL,32828,US,28.538101,-81.150061,Datafiniti_2018
LOC-000414,McDonald's,Burgers,6820 N ORANGE BLOSSOM TRL,Orlando,FL,32810,US,28.618744,-81.441945,Datafiniti_2018
